Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-11 00:00:00+05:30,600.5,601.0,581.0,582.0499877929688,793132,0.0,0.0
2026-05-12 00:00:00+05:30,584.5,590.0,557.3499755859375,560.7000122070312,437915,0.0,0.0
2026-05-13 00:00:00+05:30,560.7000122070312,578.0999755859375,557.2000122070312,565.2999877929688,424100,0.0,0.0
2026-05-14 00:00:00+05:30,565.5,582.0,562.25,578.5499877929688,499307,0.0,0.0
2026-05-15 00:00:00+05:30,580.4000244140625,612.9000244140625,574.0499877929688,606.9500122070312,2988155,0.0,0.0
2026-05-18 00:00:00+05:30,606.0,612.4000244140625,590.0,596.6500244140625,1269442,0.0,0.0
2026-05-19 00:00:00+05:30,587.7999877929688,655.4000244140625,560.8499755859375,638.0499877929688,23988920,0.0,0.0
2026-05-20 00:00:00+05:30,642.9500122070312,664.0,617.0999755859375,656.5499877929688,8531572,0.0,0.0
2026-05-21 00:00:00+05:30,657.25,712.0,657.0,705.5999755859375,15939472,0.0,0.0
2026-05-22 00:00:00+05:30,711.9500122070312,738.0,693.0,706.9500122070312,13994095,0.0,0.0
2026-05-25 00:00:00+05:30,706.9500122070312,714.9000244140625,694.0,699.0,1079057,0.0,0.0
